project,file_path,path_depth,lines_valid,lines_covered,line_rate,branches_valid,branches_covered,branch_rate,coverage_density,branch_to_line_ratio,num_functions,num_classes,num_imports,num_conditionals,num_loops,num_try_except
django,D:\coverage_ml\repos\django\django\utils\translation\reloader.py,7,21,21,1.0,3,3,1.0,1.0,0.14285714285714285,2,0,7,2,1,0
django,D:\coverage_ml\repos\django\django\utils\translation\template.py,7,156,0,0.0,49,0,0.0,0.0,0.3141025641025641,3,0,5,39,10,0
django,D:\coverage_ml\repos\django\django\utils\translation\trans_null.py,7,32,26,0.8125,2,2,1.0,0.8125,0.0625,12,0,1,2,0,0
django,D:\coverage_ml\repos\django\django\utils\translation\trans_real.py,7,318,298,0.9371069182389937,65,63,0.9692307692307692,0.9371069182389937,0.20440251572327045,42,2,16,51,14,9
django,D:\coverage_ml\repos\django\django\views\__init__.py,6,2,2,1.0,0,0,0.0,1.0,0.0,0,0,1,0,0,0
django,D:\coverage_ml\repos\django\django\views\csrf.py,6,22,22,1.0,1,1,1.0,1.0,0.045454545454545456,2,0,7,1,0,1
django,D:\coverage_ml\repos\django\django\views\debug.py,6,363,358,0.9862258953168044,66,66,1.0,0.9862258953168044,0.18181818181818182,31,4,22,51,16,10
django,D:\coverage_ml\repos\django\django\views\defaults.py,6,56,56,1.0,5,5,1.0,1.0,0.08928571428571429,4,0,4,5,0,5
django,D:\coverage_ml\repos\django\django\views\i18n.py,6,109,108,0.9908256880733946,18,18,1.0,0.9908256880733946,0.1651376146788991,13,2,14,15,4,0
django,D:\coverage_ml\repos\django\django\views\static.py,6,58,57,0.9827586206896551,10,10,1.0,0.9827586206896551,0.1724137931034483,4,0,9,9,1,2
django,D:\coverage_ml\repos\django\django\views\decorators\__init__.py,7,0,0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,0,0
django,D:\coverage_ml\repos\django\django\views\decorators\cache.py,7,38,38,1.0,3,3,1.0,1.0,0.07894736842105263,7,0,5,3,0,0
django,D:\coverage_ml\repos\django\django\views\decorators\clickjacking.py,7,39,39,1.0,7,7,1.0,1.0,0.1794871794871795,6,0,2,7,0,0
django,D:\coverage_ml\repos\django\django\views\decorators\common.py,7,10,10,1.0,1,1,1.0,1.0,0.1,2,0,2,1,0,0
django,D:\coverage_ml\repos\django\django\views\decorators\csp.py,7,24,24,1.0,2,2,1.0,1.0,0.08333333333333333,5,0,2,2,0,0
django,D:\coverage_ml\repos\django\django\views\decorators\csrf.py,7,31,31,1.0,1,1,1.0,1.0,0.03225806451612903,5,2,4,1,0,0
django,D:\coverage_ml\repos\django\django\views\decorators\debug.py,7,54,49,0.9074074074074074,11,11,1.0,0.9074074074074074,0.2037037037037037,6,0,4,10,1,1
django,D:\coverage_ml\repos\django\django\views\decorators\gzip.py,7,4,4,1.0,0,0,0.0,1.0,0.0,0,0,2,0,0,0
django,D:\coverage_ml\repos\django\django\views\decorators\http.py,7,76,76,1.0,12,12,1.0,1.0,0.15789473684210525,10,0,10,12,0,0
django,D:\coverage_ml\repos\django\django\views\decorators\vary.py,7,18,18,1.0,1,1,1.0,1.0,0.05555555555555555,3,0,3,1,0,0
django,D:\coverage_ml\repos\django\django\views\generic\__init__.py,7,8,8,1.0,0,0,0.0,1.0,0.0,0,1,5,0,0,0
django,D:\coverage_ml\repos\django\django\views\generic\base.py,7,139,139,1.0,20,20,1.0,1.0,0.14388489208633093,21,5,10,18,2,0
django,D:\coverage_ml\repos\django\django\views\generic\dates.py,7,333,329,0.987987987987988,30,30,1.0,0.987987987987988,0.09009009009009009,48,20,11,30,0,14
django,D:\coverage_ml\repos\django\django\views\generic\detail.py,7,79,79,1.0,15,15,1.0,1.0,0.189873417721519,7,4,5,15,0,2
django,D:\coverage_ml\repos\django\django\views\generic\edit.py,7,126,123,0.9761904761904762,14,14,1.0,0.9761904761904762,0.1111111111111111,25,12,6,14,0,1
django,D:\coverage_ml\repos\django\django\views\generic\list.py,7,99,99,1.0,15,15,1.0,1.0,0.15151515151515152,11,4,6,15,0,3
