project,file_path,path_depth,lines_valid,lines_covered,line_rate,branches_valid,branches_covered,branch_rate,coverage_density,branch_to_line_ratio,num_functions,num_classes,num_imports,num_conditionals,num_loops,num_try_except
sqlalchemy,lib\sqlalchemy\util\_collections.py,3,342,0,0.0,0,0,0.0,0.0,0.0,78,13,35,24,6,8
sqlalchemy,lib\sqlalchemy\util\_collections_cy.py,3,324,0,0.0,0,0,0.0,0.0,0.0,70,2,17,31,3,4
sqlalchemy,lib\sqlalchemy\util\_has_cython.py,3,18,0,0.0,0,0,0.0,0.0,0.0,1,0,8,2,0,0
sqlalchemy,lib\sqlalchemy\util\_immutabledict_cy.py,3,127,0,0.0,0,0,0.0,0.0,0.0,33,3,13,10,2,1
sqlalchemy,lib\sqlalchemy\util\compat.py,3,159,0,0.0,0,0,0.0,0.0,0.0,17,2,26,24,3,0
sqlalchemy,lib\sqlalchemy\util\concurrency.py,3,143,0,0.0,0,0,0.0,0.0,0.0,24,5,19,16,1,3
sqlalchemy,lib\sqlalchemy\util\cython.py,3,44,0,0.0,0,0,0.0,0.0,0.0,9,0,5,0,0,0
sqlalchemy,lib\sqlalchemy\util\deprecations.py,3,160,0,0.0,0,0,0.0,0.0,0.0,17,0,20,25,3,0
sqlalchemy,lib\sqlalchemy\util\langhelpers.py,3,992,0,0.0,0,0,0.0,0.0,0.0,132,20,42,158,30,15
sqlalchemy,lib\sqlalchemy\util\preloaded.py,3,25,0,0.0,0,0,0.0,0.0,0.0,3,1,39,3,1,0
sqlalchemy,lib\sqlalchemy\util\queue.py,3,152,0,0.0,0,0,0.0,0.0,0.0,31,5,12,16,4,4
sqlalchemy,lib\sqlalchemy\util\topological.py,3,57,0,0.0,0,0,0.0,0.0,0.0,4,0,12,4,8,0
sqlalchemy,lib\sqlalchemy\util\typing.py,3,256,0,0.0,0,0,0.0,0.0,0.0,47,8,40,44,2,7
sqlalchemy,test\__init__.py,1,0,0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,0,0
sqlalchemy,test\conftest.py,1,16,0,0.0,0,0,0.0,0.0,0.0,0,0,4,2,0,0
sqlalchemy,test\requirements.py,1,921,0,0.0,0,0,0.0,0.0,0.0,290,1,17,12,0,5
sqlalchemy,test\aaa_profiling\__init__.py,2,0,0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,0,0
sqlalchemy,test\aaa_profiling\test_compiler.py,2,56,0,0.0,0,0,0.0,0.0,0.0,9,1,12,0,3,0
sqlalchemy,test\aaa_profiling\test_memusage.py,2,1096,0,0.0,0,0,0.0,0.0,0.0,150,28,61,14,19,11
sqlalchemy,test\aaa_profiling\test_misc.py,2,215,0,0.0,0,0,0.0,0.0,0.0,21,9,19,2,5,0
sqlalchemy,test\aaa_profiling\test_orm.py,2,685,0,0.0,0,0,0.0,0.0,0.0,109,51,29,0,21,0
sqlalchemy,test\aaa_profiling\test_pool.py,2,31,0,0.0,0,0,0.0,0.0,0.0,7,2,5,0,0,0
sqlalchemy,test\aaa_profiling\test_resultset.py,2,150,0,0.0,0,0,0.0,0.0,0.0,25,5,13,3,4,2
sqlalchemy,test\aaa_profiling\test_threading.py,2,146,0,0.0,0,0,0.0,0.0,0.0,16,5,14,4,9,1
sqlalchemy,test\base\__init__.py,2,0,0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,0,0
sqlalchemy,test\base\_concurrency_fixtures.py,2,34,0,0.0,0,0,0.0,0.0,0.0,5,0,9,0,0,0
sqlalchemy,test\base\test_concurrency.py,2,178,0,0.0,0,0,0.0,0.0,0.0,15,4,21,0,0,3
sqlalchemy,test\base\test_dependency.py,2,155,0,0.0,0,0,0.0,0.0,0.0,18,1,6,1,1,2
sqlalchemy,test\base\test_events.py,2,1046,0,0.0,0,0,0.0,0.0,0.0,188,69,18,9,6,0
sqlalchemy,test\base\test_examples.py,2,14,0,0.0,0,0,0.0,0.0,0.0,0,3,3,0,0,0
sqlalchemy,test\base\test_except.py,2,178,0,0.0,0,0,0.0,0.0,0.0,24,10,7,0,2,20
sqlalchemy,test\base\test_inspect.py,2,51,0,0.0,0,0,0.0,0.0,0.0,9,8,6,1,1,0
sqlalchemy,test\base\test_result.py,2,679,0,0.0,0,0,0.0,0.0,0.0,126,7,17,8,10,0
sqlalchemy,test\base\test_tutorials.py,2,123,0,0.0,0,0,0.0,0.0,0.0,22,2,13,5,3,3
sqlalchemy,test\base\test_typing_utils.py,2,277,0,0.0,0,0,0.0,0.0,0.0,28,4,12,8,20,0
sqlalchemy,test\base\test_utils.py,2,2136,0,0.0,0,0,0.0,0.0,0.0,335,136,47,13,27,6
sqlalchemy,test\base\test_warnings.py,2,39,0,0.0,0,0,0.0,0.0,0.0,4,4,9,0,1,0
sqlalchemy,test\dialect\__init__.py,2,0,0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,0,0
sqlalchemy,test\dialect\test_all.py,2,10,0,0.0,0,0,0.0,0.0,0.0,2,1,3,0,2,0
sqlalchemy,test\dialect\test_pyodbc.py,2,8,0,0.0,0,0,0.0,0.0,0.0,1,1,3,0,1,0
sqlalchemy,test\dialect\test_suite.py,2,1,0,0.0,0,0,0.0,0.0,0.0,0,0,1,0,0,0
sqlalchemy,test\dialect\mssql\__init__.py,3,0,0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,0,0
sqlalchemy,test\dialect\mssql\test_compiler.py,3,638,0,0.0,0,0,0.0,0.0,0.0,113,4,41,13,10,0
sqlalchemy,test\dialect\mssql\test_deprecations.py,3,97,0,0.0,0,0,0.0,0.0,0.0,15,2,19,0,0,0
sqlalchemy,test\dialect\mssql\test_engine.py,3,313,0,0.0,0,0,0.0,0.0,0.0,44,13,29,12,6,0
sqlalchemy,test\dialect\mssql\test_query.py,3,278,0,0.0,0,0,0.0,0.0,0.0,40,5,27,1,1,1
sqlalchemy,test\dialect\mssql\test_reflection.py,3,496,0,0.0,0,0,0.0,0.0,0.0,46,5,37,21,14,2
sqlalchemy,test\dialect\mssql\test_sequence.py,3,38,0,0.0,0,0,0.0,0.0,0.0,4,1,13,0,0,0
sqlalchemy,test\dialect\mssql\test_types.py,3,561,0,0.0,0,0,0.0,0.0,0.0,56,13,63,37,22,0
sqlalchemy,test\dialect\mysql\__init__.py,3,0,0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,0,0
sqlalchemy,test\dialect\mysql\test_compiler.py,3,633,0,0.0,0,0,0.0,0.0,0.0,113,13,81,10,1,2
sqlalchemy,test\dialect\mysql\test_deprecations.py,3,13,0,0.0,0,0,0.0,0.0,0.0,1,1,6,0,0,0
sqlalchemy,test\dialect\mysql\test_dialect.py,3,261,0,0.0,0,0,0.0,0.0,0.0,35,7,26,8,2,0
sqlalchemy,test\dialect\mysql\test_for_update.py,3,203,0,0.0,0,0,0.0,0.0,0.0,33,5,20,0,0,3
sqlalchemy,test\dialect\mysql\test_on_duplicate.py,3,98,0,0.0,0,0,0.0,0.0,0.0,10,1,14,0,1,0
sqlalchemy,test\dialect\mysql\test_query.py,3,211,0,0.0,0,0,0.0,0.0,0.0,29,8,42,2,1,0
sqlalchemy,test\dialect\mysql\test_reflection.py,3,504,0,0.0,0,0,0.0,0.0,0.0,45,3,40,25,17,0
sqlalchemy,test\dialect\mysql\test_types.py,3,394,0,0.0,0,0,0.0,0.0,0.0,53,9,31,6,9,0
sqlalchemy,test\dialect\oracle\__init__.py,3,0,0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,0,0
sqlalchemy,test\dialect\oracle\test_compiler.py,3,561,0,0.0,0,0,0.0,0.0,0.0,107,6,47,1,1,0
sqlalchemy,test\dialect\oracle\test_dialect.py,3,563,0,0.0,0,0,0.0,0.0,0.0,85,17,47,8,0,2
sqlalchemy,test\dialect\oracle\test_reflection.py,3,663,0,0.0,0,0,0.0,0.0,0.0,79,11,53,22,14,11
sqlalchemy,test\dialect\oracle\test_types.py,3,666,0,0.0,0,0,0.0,0.0,0.0,80,8,61,12,15,2
sqlalchemy,test\dialect\postgresql\__init__.py,3,0,0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,0,0
sqlalchemy,test\dialect\postgresql\test_async_pg.py,3,166,0,0.0,0,0,0.0,0.0,0.0,1,1,19,6,0,0
sqlalchemy,test\dialect\postgresql\test_bitstring.py,3,82,0,0.0,0,0,0.0,0.0,0.0,10,1,9,3,0,0
sqlalchemy,test\dialect\postgresql\test_compiler.py,3,1367,0,0.0,0,0,0.0,0.0,0.0,236,10,90,20,2,0
sqlalchemy,test\dialect\postgresql\test_dialect.py,3,670,0,0.0,0,0,0.0,0.0,0.0,67,12,64,23,12,6
sqlalchemy,test\dialect\postgresql\test_on_conflict.py,3,254,0,0.0,0,0,0.0,0.0,0.0,29,3,14,2,0,0
sqlalchemy,test\dialect\postgresql\test_query.py,3,633,0,0.0,0,0,0.0,0.0,0.0,82,9,46,43,6,0
sqlalchemy,test\dialect\postgresql\test_reflection.py,3,1119,0,0.0,0,0,0.0,0.0,0.0,134,14,54,22,20,1
sqlalchemy,test\dialect\postgresql\test_types.py,3,2705,0,0.0,0,0,0.0,0.0,0.0,431,100,111,70,6,5
sqlalchemy,test\dialect\sqlite\__init__.py,3,0,0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,0,0
sqlalchemy,test\dialect\sqlite\test_compiler.py,3,249,0,0.0,0,0,0.0,0.0,0.0,54,4,38,3,1,0
sqlalchemy,test\dialect\sqlite\test_dialect.py,3,375,0,0.0,0,0,0.0,0.0,0.0,58,8,38,0,4,4
sqlalchemy,test\dialect\sqlite\test_on_conflict.py,3,218,0,0.0,0,0,0.0,0.0,0.0,26,3,14,0,2,0
sqlalchemy,test\dialect\sqlite\test_reflection.py,3,411,0,0.0,0,0,0.0,0.0,0.0,71,6,24,13,7,4
sqlalchemy,test\dialect\sqlite\test_types.py,3,204,0,0.0,0,0,0.0,0.0,0.0,22,5,28,0,3,0
sqlalchemy,test\engine\__init__.py,2,0,0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,0,0
sqlalchemy,test\engine\test_ddlevents.py,2,432,0,0.0,0,0,0.0,0.0,0.0,47,9,27,11,0,1
sqlalchemy,test\engine\test_deprecations.py,2,253,0,0.0,0,0,0.0,0.0,0.0,43,11,30,5,2,0
sqlalchemy,test\engine\test_execute.py,2,1904,0,0.0,0,0,0.0,0.0,0.0,288,40,66,35,14,13
sqlalchemy,test\engine\test_logging.py,2,490,0,0.0,0,0,0.0,0.0,0.0,85,6,25,1,16,2
sqlalchemy,test\engine\test_parseconnect.py,2,479,0,0.0,0,0,0.0,0.0,0.0,76,11,35,4,5,1
sqlalchemy,test\engine\test_pool.py,2,1480,0,0.0,0,0,0.0,0.0,0.0,194,19,36,48,35,6
sqlalchemy,test\engine\test_processors.py,2,138,0,0.0,0,0,0.0,0.0,0.0,30,8,20,0,0,0
sqlalchemy,test\engine\test_reconnect.py,2,865,0,0.0,0,0,0.0,0.0,0.0,113,19,41,22,8,4
sqlalchemy,test\engine\test_reflection.py,2,1166,0,0.0,0,0,0.0,0.0,0.0,122,12,46,30,16,2
sqlalchemy,test\engine\test_transaction.py,2,974,0,0.0,0,0,0.0,0.0,0.0,114,8,26,7,0,3
sqlalchemy,test\ext\__init__.py,2,0,0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,0,0
sqlalchemy,test\ext\test_associationproxy.py,2,2073,0,0.0,0,0,0.0,0.0,0.0,239,125,59,39,13,10
sqlalchemy,test\ext\test_automap.py,2,357,0,0.0,0,0,0.0,0.0,0.0,42,18,31,3,4,2
sqlalchemy,test\ext\test_baked.py,2,591,0,0.0,0,0,0.0,0.0,0.0,92,9,24,22,17,0
sqlalchemy,test\ext\test_compiler.py,2,345,0,0.0,0,0,0.0,0.0,0.0,69,29,39,5,1,1
sqlalchemy,test\ext\test_deprecations.py,2,38,0,0.0,0,0,0.0,0.0,0.0,4,3,9,0,0,0
sqlalchemy,test\ext\test_extendedattr.py,2,433,0,0.0,0,0,0.0,0.0,0.0,60,53,26,8,7,2
sqlalchemy,test\ext\test_horizontal_shard.py,2,642,0,0.0,0,0,0.0,0.0,0.0,70,22,46,44,15,0
sqlalchemy,test\ext\test_hybrid.py,2,1132,0,0.0,0,0,0.0,0.0,0.0,212,52,50,21,0,0
sqlalchemy,test\ext\test_indexable.py,2,286,0,0.0,0,0,0.0,0.0,0.0,23,14,21,0,0,0
sqlalchemy,test\ext\test_mutable.py,2,1106,0,0.0,0,0,0.0,0.0,0.0,158,55,49,17,11,0
sqlalchemy,test\ext\test_orderinglist.py,2,302,0,0.0,0,0,0.0,0.0,0.0,26,6,15,2,10,0
sqlalchemy,test\ext\test_serializer.py,2,146,0,0.0,0,0,0.0,0.0,0.0,21,5,28,0,2,0
sqlalchemy,test\ext\asyncio\__init__.py,3,0,0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,0,0
sqlalchemy,test\ext\asyncio\test_engine.py,3,942,0,0.0,0,0,0.0,0.0,0.0,26,10,57,66,0,4
sqlalchemy,test\ext\asyncio\test_scoping.py,3,38,0,0.0,0,0,0.0,0.0,0.0,1,1,12,0,0,0
sqlalchemy,test\ext\asyncio\test_session.py,3,753,0,0.0,0,0,0.0,0.0,0.0,22,18,50,20,2,1
sqlalchemy,test\ext\declarative\__init__.py,3,0,0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,0,0
sqlalchemy,test\ext\declarative\test_deprecations.py,3,52,0,0.0,0,0,0.0,0.0,0.0,6,7,8,0,0,0
sqlalchemy,test\ext\declarative\test_inheritance.py,3,434,0,0.0,0,0,0.0,0.0,0.0,31,58,28,5,1,0
sqlalchemy,test\ext\declarative\test_reflection.py,3,301,0,0.0,0,0,0.0,0.0,0.0,33,49,28,4,0,0
sqlalchemy,test\orm\__init__.py,2,0,0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,0,0
sqlalchemy,test\orm\_fixtures.py,2,111,0,0.0,0,0,0.0,0.0,0.0,14,12,10,0,0,0
sqlalchemy,test\orm\test_ac_relationships.py,2,199,0,0.0,0,0,0.0,0.0,0.0,20,13,24,4,7,0
sqlalchemy,test\orm\test_association.py,2,118,0,0.0,0,0,0.0,0.0,0.0,13,4,11,0,0,0
sqlalchemy,test\orm\test_assorted_eager.py,2,368,0,0.0,0,0,0.0,0.0,0.0,46,38,15,0,3,0
sqlalchemy,test\orm\test_attributes.py,2,2064,0,0.0,0,0,0.0,0.0,0.0,222,128,26,6,8,3
sqlalchemy,test\orm\test_backref_mutations.py,2,511,0,0.0,0,0,0.0,0.0,0.0,46,8,10,1,0,0
sqlalchemy,test\orm\test_bind.py,2,332,0,0.0,0,0,0.0,0.0,0.0,37,10,31,3,1,1
sqlalchemy,test\orm\test_bundle.py,2,275,0,0.0,0,0,0.0,0.0,0.0,37,4,23,12,0,0
sqlalchemy,test\orm\test_cache_key.py,2,400,0,0.0,0,0,0.0,0.0,0.0,61,19,56,13,3,0
sqlalchemy,test\orm\test_cascade.py,2,2024,0,0.0,0,0,0.0,0.0,0.0,206,95,38,24,0,0
sqlalchemy,test\orm\test_collection.py,2,1981,0,0.0,0,0,0.0,0.0,0.0,231,77,41,71,10,7
sqlalchemy,test\orm\test_compile.py,2,96,0,0.0,0,0,0.0,0.0,0.0,6,16,15,0,0,0
sqlalchemy,test\orm\test_composites.py,2,919,0,0.0,0,0,0.0,0.0,0.0,144,43,43,30,2,0
sqlalchemy,test\orm\test_core_compilation.py,2,1004,0,0.0,0,0,0.0,0.0,0.0,135,29,62,26,1,0
sqlalchemy,test\orm\test_cycles.py,2,711,0,0.0,0,0,0.0,0.0,0.0,73,45,22,1,0,0
sqlalchemy,test\orm\test_dataclasses.py,2,542,0,0.0,0,0,0.0,0.0,0.0,57,45,20,0,0,1
sqlalchemy,test\orm\test_default_strategies.py,2,241,0,0.0,0,0,0.0,0.0,0.0,50,6,18,0,4,0
sqlalchemy,test\orm\test_defaults.py,2,162,0,0.0,0,0,0.0,0.0,0.0,16,9,17,6,2,0
sqlalchemy,test\orm\test_deferred.py,2,1067,0,0.0,0,0,0.0,0.0,0.0,138,29,55,22,4,0
sqlalchemy,test\orm\test_deprecations.py,2,1022,0,0.0,0,0,0.0,0.0,0.0,130,43,83,9,10,0
sqlalchemy,test\orm\test_descriptor.py,2,90,0,0.0,0,0,0.0,0.0,0.0,14,6,13,1,0,0
sqlalchemy,test\orm\test_dynamic.py,2,836,0,0.0,0,0,0.0,0.0,0.0,87,24,34,33,2,1
sqlalchemy,test\orm\test_eager_relations.py,2,1958,0,0.0,0,0,0.0,0.0,0.0,281,99,51,22,22,1
sqlalchemy,test\orm\test_events.py,2,2004,0,0.0,0,0,0.0,0.0,0.0,244,64,69,88,15,0
sqlalchemy,test\orm\test_expire.py,2,1086,0,0.0,0,0,0.0,0.0,0.0,112,10,36,28,2,0
sqlalchemy,test\orm\test_froms.py,2,1150,0,0.0,0,0,0.0,0.0,0.0,144,26,52,10,10,0
sqlalchemy,test\orm\test_generative.py,2,176,0,0.0,0,0,0.0,0.0,0.0,26,9,14,0,0,0
sqlalchemy,test\orm\test_hasparent.py,2,114,0,0.0,0,0,0.0,0.0,0.0,13,3,13,2,0,0
sqlalchemy,test\orm\test_immediate_load.py,2,110,0,0.0,0,0,0.0,0.0,0.0,8,2,9,6,1,0
sqlalchemy,test\orm\test_inspect.py,2,413,0,0.0,0,0,0.0,0.0,0.0,53,12,36,8,1,0
sqlalchemy,test\orm\test_instrumentation.py,2,505,0,0.0,0,0,0.0,0.0,0.0,78,68,20,0,2,1
sqlalchemy,test\orm\test_joins.py,2,1024,0,0.0,0,0,0.0,0.0,0.0,137,27,41,19,0,0
sqlalchemy,test\orm\test_lambdas.py,2,175,0,0.0,0,0,0.0,0.0,0.0,32,6,24,2,4,0
sqlalchemy,test\orm\test_lazy_relations.py,2,595,0,0.0,0,0,0.0,0.0,0.0,82,29,39,12,2,0
sqlalchemy,test\orm\test_load_on_fks.py,2,247,0,0.0,0,0,0.0,0.0,0.0,26,6,13,11,0,0
sqlalchemy,test\orm\test_loading.py,2,151,0,0.0,0,0,0.0,0.0,0.0,14,4,19,12,2,0
sqlalchemy,test\orm\test_lockmode.py,2,171,0,0.0,0,0,0.0,0.0,0.0,32,3,11,4,0,0
sqlalchemy,test\orm\test_manytomany.py,2,190,0,0.0,0,0,0.0,0.0,0.0,17,7,14,0,0,0
sqlalchemy,test\orm\test_mapper.py,2,1564,0,0.0,0,0,0.0,0.0,0.0,188,107,66,33,13,1
sqlalchemy,test\orm\test_merge.py,2,999,0,0.0,0,0,0.0,0.0,0.0,93,19,37,7,8,2
sqlalchemy,test\orm\test_naturalpks.py,2,885,0,0.0,0,0,0.0,0.0,0.0,105,27,22,12,0,0
sqlalchemy,test\orm\test_of_type.py,2,439,0,0.0,0,0,0.0,0.0,0.0,79,25,30,6,0,0
sqlalchemy,test\orm\test_onetoone.py,2,78,0,0.0,0,0,0.0,0.0,0.0,5,3,9,1,0,0
sqlalchemy,test\orm\test_options.py,2,732,0,0.0,0,0,0.0,0.0,0.0,113,26,44,6,2,0
sqlalchemy,test\orm\test_pickled.py,2,421,0,0.0,0,0,0.0,0.0,0.0,32,6,46,7,16,0
sqlalchemy,test\orm\test_query.py,2,2904,0,0.0,0,0,0.0,0.0,0.0,397,52,92,54,20,5
sqlalchemy,test\orm\test_recursive_loaders.py,2,170,0,0.0,0,0,0.0,0.0,0.0,21,5,19,4,6,0
sqlalchemy,test\orm\test_rel_fn.py,2,423,0,0.0,0,0,0.0,0.0,0.0,107,13,30,3,1,0
sqlalchemy,test\orm\test_relationship_criteria.py,2,735,0,0.0,0,0,0.0,0.0,0.0,100,19,48,23,16,0
sqlalchemy,test\orm\test_relationships.py,2,2367,0,0.0,0,0,0.0,0.0,0.0,273,185,48,50,6,1
sqlalchemy,test\orm\test_scoping.py,2,106,0,0.0,0,0,0.0,0.0,0.0,11,5,21,4,0,0
sqlalchemy,test\orm\test_selectable.py,2,49,0,0.0,0,0,0.0,0.0,0.0,6,2,15,0,0,0
sqlalchemy,test\orm\test_selectin_relations.py,2,1174,0,0.0,0,0,0.0,0.0,0.0,164,59,47,12,12,1
sqlalchemy,test\orm\test_session.py,2,1570,0,0.0,0,0,0.0,0.0,0.0,156,24,59,69,12,0
sqlalchemy,test\orm\test_session_state_change.py,2,180,0,0.0,0,0,0.0,0.0,0.0,36,15,5,0,0,0
sqlalchemy,test\orm\test_subquery_relations.py,2,1139,0,0.0,0,0,0.0,0.0,0.0,154,58,44,16,15,1
sqlalchemy,test\orm\test_sync.py,2,152,0,0.0,0,0,0.0,0.0,0.0,22,4,14,0,2,0
sqlalchemy,test\orm\test_syntax_extensions.py,2,113,0,0.0,0,0,0.0,0.0,0.0,25,9,20,1,0,0
sqlalchemy,test\orm\test_text.py,2,209,0,0.0,0,0,0.0,0.0,0.0,38,3,23,2,0,0
sqlalchemy,test\orm\test_transaction.py,2,1644,0,0.0,0,0,0.0,0.0,0.0,146,22,43,57,2,10
sqlalchemy,test\orm\test_unitofwork.py,2,1532,0,0.0,0,0,0.0,0.0,0.0,141,72,38,15,7,1
sqlalchemy,test\orm\test_unitofworkv2.py,2,1438,0,0.0,0,0,0.0,0.0,0.0,159,58,56,25,3,1
sqlalchemy,test\orm\test_utils.py,2,674,0,0.0,0,0,0.0,0.0,0.0,84,28,35,8,2,0
sqlalchemy,test\orm\test_validators.py,2,213,0,0.0,0,0,0.0,0.0,0.0,27,13,14,9,0,0
sqlalchemy,test\orm\test_versioning.py,2,1061,0,0.0,0,0,0.0,0.0,0.0,115,43,41,13,0,1
sqlalchemy,test\orm\declarative\__init__.py,3,0,0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,0,0
sqlalchemy,test\orm\declarative\test_abs_import_only.py,3,39,0,0.0,0,0,0.0,0.0,0.0,2,4,7,3,0,1
sqlalchemy,test\orm\declarative\test_basic.py,3,1938,0,0.0,0,0,0.0,0.0,0.0,177,237,70,96,4,1
sqlalchemy,test\orm\declarative\test_clsregistry.py,3,204,0,0.0,0,0,0.0,0.0,0.0,16,4,17,0,1,0
sqlalchemy,test\orm\declarative\test_concurrency.py,3,62,0,0.0,0,0,0.0,0.0,0.0,6,3,15,1,3,1
sqlalchemy,test\orm\declarative\test_dc_transforms.py,3,1620,0,0.0,0,0,0.0,0.0,0.0,129,187,67,88,1,0
sqlalchemy,test\orm\declarative\test_dc_transforms_future_anno_sync.py,3,1627,0,0.0,0,0,0.0,0.0,0.0,129,187,68,88,1,0
sqlalchemy,test\orm\declarative\test_inheritance.py,3,800,0,0.0,0,0,0.0,0.0,0.0,58,111,35,29,0,0
sqlalchemy,test\orm\declarative\test_mixin.py,3,1631,0,0.0,0,0,0.0,0.0,0.0,204,276,51,34,0,0
sqlalchemy,test\orm\declarative\test_reflection.py,3,104,0,0.0,0,0,0.0,0.0,0.0,7,10,16,0,0,0
sqlalchemy,test\orm\declarative\test_tm_future_annotations.py,3,224,0,0.0,0,0,0.0,0.0,0.0,19,33,32,6,0,0
sqlalchemy,test\orm\declarative\test_tm_future_annotations_sync.py,3,2314,0,0.0,0,0,0.0,0.0,0.0,143,227,94,240,4,0
sqlalchemy,test\orm\declarative\test_typed_mapping.py,3,2313,0,0.0,0,0,0.0,0.0,0.0,143,227,93,240,4,0
sqlalchemy,test\orm\dml\__init__.py,3,0,0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,0,0
sqlalchemy,test\orm\dml\test_bulk.py,3,372,0,0.0,0,0,0.0,0.0,0.0,41,18,19,15,0,0
sqlalchemy,test\orm\dml\test_bulk_statements.py,3,1020,0,0.0,0,0,0.0,0.0,0.0,55,44,57,107,11,0
sqlalchemy,test\orm\dml\test_evaluator.py,3,160,0,0.0,0,0,0.0,0.0,0.0,25,7,25,2,1,0
sqlalchemy,test\orm\dml\test_orm_upd_del_assorted.py,3,312,0,0.0,0,0,0.0,0.0,0.0,33,14,28,30,0,0
sqlalchemy,test\orm\dml\test_orm_upd_del_basic.py,3,1079,0,0.0,0,0,0.0,0.0,0.0,109,18,48,51,6,0
sqlalchemy,test\orm\dml\test_orm_upd_del_inheritance.py,3,210,0,0.0,0,0,0.0,0.0,0.0,16,12,18,14,0,0
sqlalchemy,test\orm\inheritance\__init__.py,3,0,0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,0,0
sqlalchemy,test\orm\inheritance\_poly_fixtures.py,3,161,0,0.0,0,0,0.0,0.0,0.0,13,16,14,7,2,0
sqlalchemy,test\orm\inheritance\test_abc_inheritance.py,3,128,0,0.0,0,0,0.0,0.0,0.0,5,4,13,17,3,0
sqlalchemy,test\orm\inheritance\test_abc_polymorphic.py,3,46,0,0.0,0,0,0.0,0.0,0.0,2,4,10,1,1,0
sqlalchemy,test\orm\inheritance\test_assorted_poly.py,3,1275,0,0.0,0,0,0.0,0.0,0.0,114,120,45,67,15,0
sqlalchemy,test\orm\inheritance\test_basic.py,3,1807,0,0.0,0,0,0.0,0.0,0.0,193,191,54,11,2,0
sqlalchemy,test\orm\inheritance\test_concrete.py,3,518,0,0.0,0,0,0.0,0.0,0.0,57,26,36,3,0,0
sqlalchemy,test\orm\inheritance\test_deprecations.py,3,0,0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,0,0
sqlalchemy,test\orm\inheritance\test_magazine.py,3,95,0,0.0,0,0,0.0,0.0,0.0,5,10,14,4,0,0
sqlalchemy,test\orm\inheritance\test_manytomany.py,3,148,0,0.0,0,0,0.0,0.0,0.0,18,15,13,0,2,0
sqlalchemy,test\orm\inheritance\test_poly_linked_list.py,3,104,0,0.0,0,0,0.0,0.0,0.0,11,6,10,6,4,0
sqlalchemy,test\orm\inheritance\test_poly_loading.py,3,544,0,0.0,0,0,0.0,0.0,0.0,44,39,44,24,5,0
sqlalchemy,test\orm\inheritance\test_poly_persistence.py,3,192,0,0.0,0,0,0.0,0.0,0.0,17,8,16,16,0,0
sqlalchemy,test\orm\inheritance\test_polymorphic_rel.py,3,736,0,0.0,0,0,0.0,0.0,0.0,179,6,31,2,0,0
sqlalchemy,test\orm\inheritance\test_productspec.py,3,148,0,0.0,0,0,0.0,0.0,0.0,14,7,14,0,0,0
sqlalchemy,test\orm\inheritance\test_relationship.py,3,1235,0,0.0,0,0,0.0,0.0,0.0,135,99,37,6,4,0
sqlalchemy,test\orm\inheritance\test_selects.py,3,58,0,0.0,0,0,0.0,0.0,0.0,5,7,11,0,0,0
sqlalchemy,test\orm\inheritance\test_single.py,3,873,0,0.0,0,0,0.0,0.0,0.0,90,64,40,19,2,0
sqlalchemy,test\orm\inheritance\test_with_poly.py,3,61,0,0.0,0,0,0.0,0.0,0.0,7,7,18,1,0,0
sqlalchemy,test\sql\__init__.py,2,0,0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,0,0
sqlalchemy,test\sql\test_case_statement.py,2,80,0,0.0,0,0,0.0,0.0,0.0,13,1,18,0,1,0
sqlalchemy,test\sql\test_compare.py,2,701,0,0.0,0,0,0.0,0.0,0.0,100,32,99,11,20,0
sqlalchemy,test\sql\test_compiler.py,2,2089,0,0.0,0,0,0.0,0.0,0.0,344,42,118,37,14,0
sqlalchemy,test\sql\test_computed.py,2,48,0,0.0,0,0,0.0,0.0,0.0,5,1,13,0,0,0
sqlalchemy,test\sql\test_constraints.py,2,492,0,0.0,0,0,0.0,0.0,0.0,76,3,31,13,3,0
sqlalchemy,test\sql\test_cte.py,2,793,0,0.0,0,0,0.0,0.0,0.0,115,2,33,22,0,0
sqlalchemy,test\sql\test_ddlemit.py,2,310,0,0.0,0,0,0.0,0.0,0.0,60,2,19,21,2,0
sqlalchemy,test\sql\test_defaults.py,2,629,0,0.0,0,0,0.0,0.0,0.0,94,21,33,20,5,0
